doc_name,doc_link,rubrik,section,meeting_date,meeting_time,meeting_reference,verksamhetsorgan,parent_link
1_karta_893_402_56_11_179250.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=179250&version=1,1 Karta 893-402-56-11,,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181704
3_sit_plan_180705.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180705&version=1,3 Sit.plan,,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181704
bygglov_lovbacka_ab_lagerbyggnad_jeppo_181706.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181706,"Bygglov; Lövbacka Ab, lagerbyggnad, Jeppo",§ 94,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,
1_karta_situationsplan_180127.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180127&version=1,1 Karta/situationsplan,,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181706
miljosyn_2023_181708.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181708,Miljösyn 2023,§ 95,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,
atgarder_med_anledning_av_miljosyn_893_403_6_92_xxxxxxxxxxxxx__181712.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181712,Åtgärder med anledning av miljösyn; 893-403-6-92 (XXXXXXXXXXXXX),§ 96,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,
bild_1_178933.jpg,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=178933&version=1,Bild 1,,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181712
bild_2_178935.jpg,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=178935&version=1,Bild 2,,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181712
atgarder_med_anledning_av_miljosyn_893_402_34_2_xxxxxxxxxxxxx__181716.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181716,Åtgärder med anledning av miljösyn; 893-402-34-2 (XXXXXXXXXXXXX),§ 97,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,
bild_178954.jpg,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=178954&version=1,Bild,,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181716
atgarder_med_anledning_av_miljosyn_893_419_4_54_xxxxxxxxxxxxx__181720.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181720,Åtgärder med anledning av miljösyn; 893-419-4-54 (XXXXXXXXXXXXX),§ 98,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,
bild_179027.jpg,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=179027&version=1,Bild,,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181720
atgarder_med_anledning_av_miljosyn_893_415_7_69_xxxxxxxxxxxxx_xxxxxxxxxxxxx_xxxxxxxxxxxxx_xxxxx_181724.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181724,"Åtgärder med anledning av miljösyn; 893-415-7-69 (XXXXXXXXXXXXX, XXXXXXXXXXXXX, XXXXXXXXXXXXX, XXXXXXXXXXXXX)",§ 99,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,
bild_179047.jpg,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=179047&version=1,Bild,,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181724
atgarder_med_anledning_av_miljosyn_893_414_2_61_xxxxxxxxxxxxx__181728.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181728,Åtgärder med anledning av miljösyn; 893-414-2-61 (XXXXXXXXXXXXX),§ 100,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,
bild_1_179053.jpg,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=179053&version=1,Bild 1,,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181728
bild_2_179055.jpg,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=179055&version=1,Bild 2,,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181728
bild_3_179057.jpg,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=179057&version=1,Bild 3,,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181728
delgivningar_byggnadsinspektion_181730.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181730,Delgivningar; byggnadsinspektion,§ 101,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,
utlatande_i_besvarsarende_anhallan_om_bortskaffande_av_veranda_181734.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181734,Utlåtande i besvärsärende; Anhållan om bortskaffande av veranda,§ 102,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,
sokande_av_andring_181686.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181686,Sökande av ändring,§ 0,15.11.2023,16:30,9/2023,Miljö-  och byggnadsnämnden,
kokoustiedot_ja_osallistujat_182140.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182140,Kokoustiedot ja osallistujat,§ 0,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,
kokouksen_jarjestaytyminen_182144.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182144,Kokouksen järjestäytyminen,§ 40,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,
ilmoitusasiat_sol_15_11_2023_182146.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182146,Ilmoitusasiat SOL 15.11.2023,§ 41,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,
kulttuurikasvatussuunnitelma_3_luokat_0_6_179977.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=179977&version=1,"Kulttuurikasvatussuunnitelma 3., luokat 0-6",,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182146
utdrag_stadsstyrelsen_25_9_2023_217_val_av_namndmedlemmar_174856.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=174856&version=1,Utdrag: Stadsstyrelsen 25.9.2023 § 217 Val av nämndmedlemmar,,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182146
utdrag_kaupunginvaltuusto_28_9_2023_43_asukaskysely_2023_180264.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180264&version=1,utdrag_kaupunginvaltuusto_28.9.2023__43_asukaskysely_2023,,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182146
utdrag_kaupunginvaltuusto_28_9_2023_44_laskutuslisan_ottaminen_kayttoon_paperilaskuissa_180266.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180266&version=1,utdrag_kaupunginvaltuusto_28.9.2023__44_laskutuslisan_ottaminen_kayttoon_paperilaskuissa,,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182146
utdrag_kaupunginvaltuusto_28_9_2023_46_uudenkaarlepyyn_kaupungin_kuntastrategia_2040_180268.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180268&version=1,utdrag_kaupunginvaltuusto_28.9.2023__46_uudenkaarlepyyn_kaupungin_kuntastrategia_2040,,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182146
utdrag_kaupunginvaltuusto_28_9_2023_47_voimassa_olevan_hallintosaannon_muuttaminen_ja_korjaus_180270.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180270&version=1,utdrag_kaupunginvaltuusto_28.9.2023__47_voimassa_olevan_hallintosaannon_muuttaminen_ja_korjaus,,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182146
utdrag_kaupunginvaltuusto_28_9_2023_48_osavuosikatsaus_162023_uudenkaarlepyyn_kaupunki_180272.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180272&version=1,utdrag_kaupunginvaltuusto_28.9.2023__48_osavuosikatsaus_162023_uudenkaarlepyyn_kaupunki,,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182146
utdrag_kaupunginvaltuusto_28_9_2023_49_alustavat_kokouspaivamaarat_2023_kaupunginhallitus_ja_kau_180274.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180274&version=1,utdrag_kaupunginvaltuusto_28.9.2023__49_alustavat_kokouspaivamaarat_2023_kaupunginhallitus_ja_kau,,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182146
uudenkaarlepyyn_kaupungin_arviointikertomus_vuodelta_2022_182148.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182148,Uudenkaarlepyyn kaupungin arviointikertomus vuodelta 2022,§ 42,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,
tarkastuslautakunnan_arviointikertomus_vuodelle_2022_175251.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=175251&version=1,Tarkastuslautakunnan arviointikertomus vuodelle 2022,,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182148
talousarvion_seuranta_1_9_2023_suomenkielinen_opetuslautakunta_182150.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182150,"Talousarvion seuranta 1-9/2023, suomenkielinen opetuslautakunta",§ 43,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,
talousarvion_seuranta_1_9_2023_180796.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180796&version=1,Talousarvion seuranta 1-9_2023,,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182150
talousarvio_2024_ja_suunnitteluvuodet_2025_26_182152.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182152,Talousarvio 2024 ja suunnitteluvuodet 2025-26,§ 44,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,
suomenkielisen_opetuslautakunnan_talousarvioesitys_2024_181376.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181376&version=1,Suomenkielisen opetuslautakunnan Talousarvioesitys 2024,,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182152
suomenkielisen_opetuslautakunnan_tavoitesuunnitelma_2024_181395.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181395&version=1,Suomenkielisen opetuslautakunnan Tavoitesuunnitelma 2024,,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182152
investointibudjetti_2024_180792.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180792&version=1,Investointibudjetti 2024,,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182152
suomenkielisen_opetuslautakunnan_kokousajat_ajalla_1_1_2024_31_7_2024_182154.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182154,Suomenkielisen opetuslautakunnan kokousajat ajalla 1.1.2024-31.7.2024,§ 45,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,
metsakulman_koulun_tyopaivat_lukuvuodelle_2024_2025_182156.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182156,Metsäkulman koulun työpäivät lukuvuodelle 2024-2025,§ 46,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,
arbetsdagar_2024_2025_177086.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=177086&version=1,Arbetsdagar 2024-2025,,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182156
oppilaspaikat_esi_ja_perusopetuksessa_lukuvuonna_2024_25_metsakulman_koulu_182158.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182158,"Oppilaspaikat esi- ja perusopetuksessa lukuvuonna 2024-25, Metsäkulman koulu",§ 47,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,
muutoksenhaku_182142.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=182142,Muutoksenhaku,§ 0,15.11.2023,16:01,4/2023,Suomenkielinen opetuslautakunta,
sammantradesuppgifter_och_deltagande_181558.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181558,Sammanträdesuppgifter och deltagande,§ 0,14.11.2023,15:30,10/2023,Tekniska nämnden,
sammantradets_konstituerande_181437.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181437,Sammanträdets konstituerande,§ 160,14.11.2023,15:30,10/2023,Tekniska nämnden,
uppfoljning_av_beslut_ten_21_3_2023_181439.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181439,Uppföljning av beslut; TEN 21.3.2023,§ 161,14.11.2023,15:30,10/2023,Tekniska nämnden,
bilaga_1_uppfoljningslista_over_tidigare_overkstallda_beslut_84836.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=84836&version=1,Bilaga 1: Uppföljningslista över tidigare overkställda beslut,,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181439
bilaga_2_forteckning_over_tekniska_namndens_beslut_21_3_2023_179312.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=179312&version=1,Bilaga 2 Förteckning över tekniska nämndens beslut 21.3.2023,,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181439
budget_2024_och_ekonomiplan_2025_2026_tekniska_namnden_181441.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181441,Budget 2024 och ekonomiplan 2025-2026; Tekniska nämnden,§ 162,14.11.2023,15:30,10/2023,Tekniska nämnden,
projektkort_180468.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180468&version=1,Projektkort,,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181441
investeringar_2024_2026_180500.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180500&version=1,Investeringar 2024-2026,,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181441
malplan_181552.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181552&version=1,Målplan,,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181441
dispositionsplan_181554.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181554&version=1,Dispositionsplan,,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181441
gatuplan_sodra_ringvagen_181443.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181443,Gatuplan; Södra Ringvägen,§ 163,14.11.2023,15:30,10/2023,Tekniska nämnden,
bilaga_1_plankarta_1_2_180216.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180216&version=1,Bilaga 1: Plankarta 1/2,,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181443
bilaga_2_plankarta_2_2_180221.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180221&version=1,Bilaga 2: Plankarta 2/2,,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181443
bilaga_3_langprofil_och_tvarprofil_180223.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180223&version=1,Bilaga 3: Längprofil och tvärprofil,,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181443
detaljplanering_av_jeppo_industriomrade_181445.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181445,Detaljplanering av Jeppo industriområde,§ 164,14.11.2023,15:30,10/2023,Tekniska nämnden,
planbeskrivning_mirka_planforslag_06112023_180192.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180192&version=1,Planbeskrivning_Mirka_planforslag_06112023,,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181445
bilaga_1_pdb_mirka_dp_06112023_180194.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180194&version=1,Bilaga_1_PDB_Mirka_dp_06112023,,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181445
bilaga_liite_2_liikenneselvitys_mirka_ak_05_2023_180196.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180196&version=1,Bilaga_Liite_2_Liikenneselvitys_Mirka_ak_05_2023,,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181445
bilaga_liite_3_bemotanden_vastineet_03112023_180198.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180198&version=1,Bilaga_Liite_3_Bemotanden_vastineet_03112023,,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181445
bilaga_4_inv_objektkort_bro_180200.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180200&version=1,Bilaga_4_inv_objektkort_bro,,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181445
mirka_detaljplan_justerad_plankarta_ten_14_11_2023_181497.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181497&version=1,"Mirka_detaljplan, justerad plankarta, TEN 14.11.2023",,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181445
utannonsering_av_nya_fritidsbostader_pa_djupsten_181449.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181449,Utannonsering av nya fritidsbostäder på Djupsten,§ 165,14.11.2023,15:30,10/2023,Tekniska nämnden,
bilaga_djupsten_utpalningskarta_170472.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=170472&version=1,Bilaga: Djupsten utpålningskarta,,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181449
omdisponering_av_omrade_ss_agir_181451.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181451,Omdisponering av område: SS Ägir,§ 166,14.11.2023,15:30,10/2023,Tekniska nämnden,
kartbilaga_andrasjon_ss_agir_180244.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180244&version=1,"Kartbilaga, Andrasjön, SS Ägir",,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181451
utarrendering_av_delomrade_av_fastighet_404_4_42_lc_nykarleby_r_f_181453.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181453,Utarrendering av delområde av fastighet 404-4-42; LC Nykarleby r.f,§ 167,14.11.2023,15:30,10/2023,Tekniska nämnden,
karta_lc_nykarleby_180252.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180252&version=1,"Karta, LC Nykarleby",,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181453
fornyande_av_arrendeavtal_for_en_farmtomt_i_kvarter_f_7_pa_frillmossen_wikbloms_palsfarm_ab_181455.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181455,Förnyande av arrendeavtal för en farmtomt i kvarter F 7 på Frillmossen; Wikbloms Pälsfarm Ab,§ 168,14.11.2023,15:30,10/2023,Tekniska nämnden,
karta_kv_f7_tomt5_wikbloms_palsfarm_ab_180255.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=180255&version=1,"Karta Kv F7 tomt5, Wikbloms Pälsfarm Ab",,14.11.2023,15:30,10/2023,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181455
utarrendering_av_bathusplats_bathusplats_79_vid_naloren_181459.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=181459,Utarrendering av båthusplats; Båthusplats 79 vid Nålören,§ 169,14.11.2023,15:30,10/2023,Tekniska nämnden,
